#TYPE System.Management.Automation.PSCustomObject																														
batchid	dbid	client_matter	clientid	loadnr	orig_dcb	conv_dcb	orig_dir	st_backup	st_backup_arch	st_get_natives	st_get_images	st_get_images2	st_add_db	st_add_natives	st_db_sizes	db_bytes	db_files	natives_bytes	natives_files_present	natives_files_missing	images_bytes	images_files_present	images_files_missing	st_qc_tags	st_qc_compare_tags	st_convert	st_get_arch_db_files	st_sizes_natives	st_sizes_images	st_all
4	1441				X:\062376\000050\HL_Review\Kentucky_Review\Admin\20120918 - Copy\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\20120918 - Copy\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1442				X:\062376\000050\HL_Review\Kentucky_Review\Admin\20130215_355PM\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\20130215_355PM\KENTUCKY_REVIEW.DCB			2	2	2																			0
4	1443				X:\062376\000050\HL_Review\Kentucky_Review\Admin\20130219\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\20130219\KENTUCKY_REVIEW.DCB			2	2	2																			0
4	1444				X:\062376\000050\HL_Review\Kentucky_Review\Admin\20130219_530PM\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\20130219_530PM\KENTUCKY_REVIEW.DCB			2	2	2																			0
4	1445				X:\062376\000050\HL_Review\Kentucky_Review\Admin\20130220_1127AM\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\20130220_1127AM\KENTUCKY_REVIEW.DCB			2	2	2																			0
4	1446				X:\062376\000050\HL_Review\Kentucky_Review\Admin\20130405\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\20130405\KENTUCKY_REVIEW.DCB			2	2	2																			0
4	1447				X:\062376\000050\HL_Review\Kentucky_Review\Admin\20130712_DupCheck\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\20130712_DupCheck\KENTUCKY_REVIEW.DCB			2	2	2																			0
4	1448				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore\KENTUCKY_REVIEW.DCB			2	2	2																			0
4	1449				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore\Admin\20120604\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore\Admin\20120604\KENTUCKY_REVIEW.DCB			2	2	2																			0
4	1450				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore\Admin\20120605\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore\Admin\20120605\KENTUCKY_REVIEW.DCB			2	2	2																			0
4	1451				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore\Admin\20120606\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore\Admin\20120606\KENTUCKY_REVIEW.DCB			2	2	2																			0
4	1452				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore\Admin\20120622\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore\Admin\20120622\KENTUCKY_REVIEW.DCB			2	2	2																			0
4	1453				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore\Admin\20120719\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore\Admin\20120719\KENTUCKY_REVIEW.DCB			2	2	2																			0
4	1454				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore\Admin\20120828\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore\Admin\20120828\KENTUCKY_REVIEW.DCB			2	2	2																			0
4	1455				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore\Admin\20120828_BK\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore\Admin\20120828_BK\KENTUCKY_REVIEW.DCB			2	2	2																			0
4	1456				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore\Admin\20120912\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore\Admin\20120912\KENTUCKY_REVIEW.DCB			2	2	2																			0
4	1457				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore\Admin\20120918\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore\Admin\20120918\KENTUCKY_REVIEW.DCB			2	2	2																			0
4	1458				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1459				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\20120604\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\20120604\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1460				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\20120605\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\20120605\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1461				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\20120606\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\20120606\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1462				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\20120622\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\20120622\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1463				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\20120719\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\20120719\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1464				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\20120828\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\20120828\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1465				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\20120828_BK\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\20120828_BK\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1466				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\20120912\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\20120912\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1467				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\20120918\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\20120918\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1468				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\20120918 - Copy\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\20120918 - Copy\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1469				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\Kentucky_Review_Restore\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\Kentucky_Review_Restore\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1470				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\Kentucky_Review_Restore\Admin\20120604\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\Kentucky_Review_Restore\Admin\20120604\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1471				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\Kentucky_Review_Restore\Admin\20120605\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\Kentucky_Review_Restore\Admin\20120605\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1472				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\Kentucky_Review_Restore\Admin\20120606\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\Kentucky_Review_Restore\Admin\20120606\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1473				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\Kentucky_Review_Restore\Admin\20120622\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\Kentucky_Review_Restore\Admin\20120622\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1474				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\Kentucky_Review_Restore\Admin\20120719\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\Kentucky_Review_Restore\Admin\20120719\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1475				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\Kentucky_Review_Restore\Admin\20120828\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\Kentucky_Review_Restore\Admin\20120828\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1476				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\Kentucky_Review_Restore\Admin\20120828_BK\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\Kentucky_Review_Restore\Admin\20120828_BK\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1477				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\Kentucky_Review_Restore\Admin\20120912\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\Kentucky_Review_Restore\Admin\20120912\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1478				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\Kentucky_Review_Restore\Admin\20120918\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\Admin\Kentucky_Review_Restore\Admin\20120918\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1479				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\WorkingSet\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Kentucky_Review_Restore 2-15-13\WorkingSet\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1480				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Restore_20130214\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Restore_20130214\KENTUCKY_REVIEW.DCB			2	2	2																			0
4	1481				X:\062376\000050\HL_Review\Kentucky_Review\Admin\Restore_20130214 - Copy\KENTUCKY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review\Admin\Restore_20130214 - Copy\KENTUCKY_REVIEW.DCB			2	0	0																			0
4	1482				X:\062376\000050\HL_Review\Kentucky_Review_II\Kentucky_Review_II.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Kentucky_Review_II\Kentucky_Review_II.DCB			2	2	2																			0
4	1483				X:\062376\000050\HL_Review\Redaction-QC_temp\REDACTION-QC.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Redaction-QC_temp\REDACTION-QC.DCB			2	2	2																			0
4	1484				X:\062376\000050\HL_Review\Redaction-QC_temp\Admin\20130731\REDACTION-QC.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062376\000050\HL_Review\Redaction-QC_temp\Admin\20130731\REDACTION-QC.DCB			2	2	2																			0
4	1485				X:\062400\000040\HL_Production\IBWA_Production\Ibwa Production.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062400\000040\HL_Production\IBWA_Production\Ibwa Production.Dcb			2	0	0																			0
4	1486				X:\062400\000040\HL_Review\ECO_Canteen\Eco_Canteen.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062400\000040\HL_Review\ECO_Canteen\Eco_Canteen.Dcb			2	2	2																			0
4	1487				X:\062981\000025\FORD-T_And_D_Production\FORD-T&D_PROD.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\062981\000025\FORD-T_And_D_Production\FORD-T&D_PROD.DCB			2	2	2																			0
4	1488				X:\063533\000029\Schwan_Document_Review\SCHWAN_DOCUMENT_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\063533\000029\Schwan_Document_Review\SCHWAN_DOCUMENT_REVIEW.DCB			2	2	2																			0
4	1489				X:\063533\000029\Schwan_Secondary_Review\SCHWAN_SECONDARY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\063533\000029\Schwan_Secondary_Review\SCHWAN_SECONDARY_REVIEW.DCB			2	2	2																			0
4	1490				X:\063553\000160\HL_Review\LOCKHEED_JAVELIN.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\063553\000160\HL_Review\LOCKHEED_JAVELIN.DCB			2	2	2																			0
4	1491				X:\065744\000004\HL_Review\Aventis_Behring.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\065744\000004\HL_Review\Aventis_Behring.Dcb			2	2	2																			0
4	1492				X:\066017\000011\Upc2010Tapslitigation.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\066017\000011\Upc2010Tapslitigation.Dcb			2	2	2																			0
4	1493				X:\066174\000046\AMEXAA_Prod\AMAXAA_01-06.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\066174\000046\AMEXAA_Prod\AMAXAA_01-06.DCB			2	2	2																			0
4	1494				X:\066174\000046\Amex_Prod_Review\AMEX_PROD_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\066174\000046\Amex_Prod_Review\AMEX_PROD_REVIEW.DCB			2	2	2																			0
4	1495				X:\066174\000046\Amex_Prod_Review\Admin\12.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\066174\000046\Amex_Prod_Review\Admin\12.DCB			2	2	2																			0
4	1496				X:\066174\000046\Amex_Review\066174_0046_AMEX_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\066174\000046\Amex_Review\066174_0046_AMEX_REVIEW.DCB			2	2	2																			0
4	1497				X:\066174\000046\AMXGDS-S_Prod\AMXGDS-S_PROD.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\066174\000046\AMXGDS-S_Prod\AMXGDS-S_PROD.DCB			2	2	2																			0
4	1498				X:\066174\000051\AMEXUSA-S_PROD\AMEXUSA-S_PROD.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\066174\000051\AMEXUSA-S_PROD\AMEXUSA-S_PROD.DCB			2	2	2																			0
4	1499				X:\066174\000051\HL_PROD\PRODQC_IX\PRODQC_IX.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\066174\000051\HL_PROD\PRODQC_IX\PRODQC_IX.DCB			2	2	2																			0
4	1500				X:\066174\000051\HL_PROD\PRODQC_VII\PROD_VI.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\066174\000051\HL_PROD\PRODQC_VII\PROD_VI.DCB			2	2	2																			0
4	1501				X:\066174\000051\HL_PROD\PROD_US_Air_Subpoena\AMAXAA_01-06.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\066174\000051\HL_PROD\PROD_US_Air_Subpoena\AMAXAA_01-06.DCB			2	2	2																			0
4	1502				X:\066889\000099\Euro_RSCG_Review1.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\066889\000099\Euro_RSCG_Review1.Dcb			2	2	2																			0
4	1503				X:\068168\000003\SHELL-VELOCITY_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068168\000003\SHELL-VELOCITY_REVIEW.DCB			2	2	2																			0
4	1504				X:\068235\000107\Gail_Lange_Review\GAIL_LANGE_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000107\Gail_Lange_Review\GAIL_LANGE_REVIEW.DCB			2	2	2																			0
4	1505				X:\068235\000107\Production_WHN001\WHN001.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000107\Production_WHN001\WHN001.DCB			2	2	2																			0
4	1506				X:\068235\000107\Production_WHN002\WHN002.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000107\Production_WHN002\WHN002.DCB			2	2	2																			0
4	1507				X:\068235\000107\Production_WHN003\WHN003.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000107\Production_WHN003\WHN003.DCB			2	2	2																			0
4	1508				X:\068235\000107\Scott_Armstrong_Review\SCOTT_ARMSTRONG_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000107\Scott_Armstrong_Review\SCOTT_ARMSTRONG_REVIEW.DCB			2	2	2																			0
4	1509				X:\068235\000107\WELL001\WELL001.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000107\WELL001\WELL001.DCB			2	2	2																			0
4	1510				X:\068235\000107\Wellpoint_GONG_Review\Wellpoint_GONG_Review.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000107\Wellpoint_GONG_Review\Wellpoint_GONG_Review.DCB			2	2	2																			0
4	1511				X:\068235\000134\02-29-12_Withhold_Full_Family\02-20-2012_WITHHOLD_FULL_FAMILY.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\02-29-12_Withhold_Full_Family\02-20-2012_WITHHOLD_FULL_FAMILY.DCB			2	2	2																			0
4	1512				X:\068235\000134\LS_work\MDL_2074_Wellpoint_Productions_Part_1\WLP_MDL_2074_WELLPOINT_PRODUCTIONS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\LS_work\MDL_2074_Wellpoint_Productions_Part_1\WLP_MDL_2074_WELLPOINT_PRODUCTIONS.DCB			2	2	2																			0
4	1513				X:\068235\000134\MDL_2074_United-Ingenix_Productions\INGENIX_2.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\MDL_2074_United-Ingenix_Productions\INGENIX_2.DCB			2	2	2																			0
4	1514				X:\068235\000134\MDL_2074_Wellpoint_Exempt_from_Log\MDL_2074_WELLPOINT_EXEMPT_FROM_LOG.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\MDL_2074_Wellpoint_Exempt_from_Log\MDL_2074_WELLPOINT_EXEMPT_FROM_LOG.DCB			2	2	2																			0
4	1515				X:\068235\000134\MDL_2074_Wellpoint_Pre-redacted\MDL_2074_WELLPOINT_PRE-REDACTED.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\MDL_2074_Wellpoint_Pre-redacted\MDL_2074_WELLPOINT_PRE-REDACTED.DCB			2	2	2																			0
4	1516				X:\068235\000134\MDL_2074_Wellpoint_Privileged_Withheld\Mdl_2074_Wellpoint_Privileged.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\MDL_2074_Wellpoint_Privileged_Withheld\Mdl_2074_Wellpoint_Privileged.Dcb			2	2	2																			0
4	1517				X:\068235\000134\MDL_2074_Wellpoint_Prod_Concatenated\CONCATENATED_WELLPOINT_PRODUCTIONS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\MDL_2074_Wellpoint_Prod_Concatenated\CONCATENATED_WELLPOINT_PRODUCTIONS.DCB			2	2	2																			0
4	1518				X:\068235\000134\MDL_2074_WLP_Priv_Withheld_and_Exempt_from_Log\MDL_2074_WELLPONT_WITHHELD_AND_EXEMPT.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\MDL_2074_WLP_Priv_Withheld_and_Exempt_from_Log\MDL_2074_WELLPONT_WITHHELD_AND_EXEMPT.DCB			2	2	2																			0
4	1519				X:\068235\000134\Misc_Prod_Ingenix_(Weintraub)\Uhg_Weintraub_Production.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\Misc_Prod_Ingenix_(Weintraub)\Uhg_Weintraub_Production.Dcb			2	2	2																			0
4	1520				X:\068235\000134\Misc_Prod_O'Brien_Samsell_Rule_26(a)_Disclosures\Wcp001.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\Misc_Prod_O'Brien_Samsell_Rule_26(a)_Disclosures\Wcp001.Dcb			2	2	2																			0
4	1521				X:\068235\000134\old_inactive_INGENIX_Productions\INGENIX_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\old_inactive_INGENIX_Productions\INGENIX_PRODUCTION.DCB			2	2	2																			0
4	1522				X:\068235\000134\Plaintiff_Prod_Associations\Assoc_Prod_Mdl2074.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\Plaintiff_Prod_Associations\Assoc_Prod_Mdl2074.Dcb			2	2	2																			0
4	1523				X:\068235\000134\Plaintiff_Prod_Associations\ls-work\FIXDATES.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\Plaintiff_Prod_Associations\ls-work\FIXDATES.DCB			2	2	2																			0
4	1524				X:\068235\000134\Plaintiff_Prod_Providers\Pls_Prod_Mdl2074.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\Plaintiff_Prod_Providers\Pls_Prod_Mdl2074.Dcb			2	2	2																			0
4	1525				X:\068235\000134\Plaintiff_Prod_Subscribers\SUBSCRIBER_PRODUCTIONS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\Plaintiff_Prod_Subscribers\SUBSCRIBER_PRODUCTIONS.DCB			2	2	2																			0
4	1526				X:\068235\000134\PRODUCTION-RUTT_v_ANTHEM\PRODUCTION-RUTT_v_ANTHEM_DOCS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\PRODUCTION-RUTT_v_ANTHEM\PRODUCTION-RUTT_v_ANTHEM_DOCS.DCB			2	2	2																			0
4	1527				X:\068235\000134\Review-Pam_Williams\PAM_WILLIAMS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\Review-Pam_Williams\PAM_WILLIAMS.DCB			2	2	2																			0
4	1528				X:\068235\000134\Review-Plaintiff_Specific_Docs\WLP_MDL_2074_PLAINTIFF-SPECIFIC_UNITIZED_FINAL.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\Review-Plaintiff_Specific_Docs\WLP_MDL_2074_PLAINTIFF-SPECIFIC_UNITIZED_FINAL.DCB			2	2	2																			0
4	1529				X:\068235\000134\Third_Party_Productions\Third_Party_Productions.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\Third_Party_Productions\Third_Party_Productions.Dcb			2	2	2																			0
4	1530				X:\068235\000134\Wellpoint_Productions\WLP_MDL_2074_WELLPOINT_PRODUCTIONS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\068235\000134\Wellpoint_Productions\WLP_MDL_2074_WELLPOINT_PRODUCTIONS.DCB			2	2	2																			0
